Listing of Grid Distortion Data

File : F:\Dropbox\Eduardo Fundus camera\Real 3mm pupil\fund41 MTF 3mm pupil 2mm air gap 90deg field..zmx
Title: 
Date : 8/21/2018
Configuration 1 of 5

Units are Millimeters.
Field units are degrees
WARNING: Field units have been changed from real image height to field angle.
Wavelength: 0.52000 ?m
Reference Coordinates: Xref =  0.00000E+00, Yref = -6.34891E-10
 -12  -12 Ray Error
 -12  -11 Ray Error
 -12   11 Ray Error
 -12   12 Ray Error
 -11  -12 Ray Error
 -11   12 Ray Error
  11  -12 Ray Error
  11   12 Ray Error
  12  -12 Ray Error
  12  -11 Ray Error
  12   11 Ray Error
  12   12 Ray Error

   i	   j	   X-Field  	   Y-Field  	   R-Field  	  Predicted X	  Predicted Y	   Real X	        Real Y	        Distortion
   0	  10	  0.00000E+00	  2.79413E+01	  2.79581E+01	  0.00000E+00	 -3.23196E+00	  0.00000E+00	 -2.95609E+00	    -8.535701%
   0	  11	  0.00000E+00	  3.02629E+01	  3.02845E+01	  0.00000E+00	 -3.55515E+00	  0.00000E+00	 -3.20448E+00	    -9.863866%
   0	  12	  0.00000E+00	  3.24798E+01	  3.25067E+01	  0.00000E+00	 -3.87835E+00	  0.00000E+00	 -3.44593E+00	   -11.149643%
   1	 -12	  3.03893E+00	 -3.25202E+01	  3.26374E+01	 -3.23195E-01	  3.87835E+00	 -2.86986E-01	  3.44362E+00	   -11.209180%
   1	 -11	  3.03893E+00	 -3.03053E+01	  3.04299E+01	 -3.23195E-01	  3.55515E+00	 -2.91109E-01	  3.20202E+00	    -9.933045%
   1	 -10	  3.03893E+00	 -2.79857E+01	  2.81209E+01	 -3.23195E-01	  3.23196E+00	 -2.95374E-01	  2.95358E+00	    -8.613132%
   1	  -9	  3.03893E+00	 -2.55618E+01	  2.57116E+01	 -3.23195E-01	  2.90876E+00	 -2.99655E-01	  2.69676E+00	    -7.288259%
   1	  -8	  3.03893E+00	 -2.30357E+01	  2.32052E+01	 -3.23195E-01	  2.58557E+00	 -3.03840E-01	  2.43061E+00	    -5.993043%
   1	  -7	  3.03893E+00	 -2.04113E+01	  2.06073E+01	 -3.23195E-01	  2.26237E+00	 -3.07823E-01	  2.15467E+00	    -4.760197%
   1	  -6	  3.03893E+00	 -1.76943E+01	  1.79265E+01	 -3.23195E-01	  1.93917E+00	 -3.11504E-01	  1.86896E+00	    -3.620788%
   1	  -5	  3.03893E+00	 -1.48927E+01	  1.51757E+01	 -3.23195E-01	  1.61598E+00	 -3.14790E-01	  1.57390E+00	    -2.603663%
   1	  -4	  3.03893E+00	 -1.20163E+01	  1.23746E+01	 -3.23195E-01	  1.29278E+00	 -3.17597E-01	  1.27036E+00	    -1.734580%
   1	  -3	  3.03893E+00	 -9.07711E+00	  9.55701E+00	 -3.23195E-01	  9.69587E-01	 -3.19855E-01	  9.59546E-01	    -1.035360%
   1	  -2	  3.03893E+00	 -6.08901E+00	  6.79530E+00	 -3.23195E-01	  6.46391E-01	 -3.21508E-01	  6.43007E-01	    -0.523260%
   1	  -1	  3.03893E+00	 -3.06731E+00	  4.31380E+00	 -3.23195E-01	  3.23196E-01	 -3.22516E-01	  3.22513E-01	    -0.210621%
   1	   0	  3.03893E+00	 -2.84622E-02	  3.03909E+00	 -3.23195E-01	  0.00000E+00	 -3.22856E-01	 -1.77738E-06	    -0.104844%
   1	   1	  3.03893E+00	  3.01055E+00	  4.27377E+00	 -3.23195E-01	 -3.23196E-01	 -3.22519E-01	 -3.22523E-01	    -0.208704%
   1	   2	  3.03893E+00	  6.03272E+00	  6.74509E+00	 -3.23195E-01	 -6.46391E-01	 -3.21513E-01	 -6.43035E-01	    -0.519460%
   1	   3	  3.03893E+00	  9.02159E+00	  9.50447E+00	 -3.23195E-01	 -9.69587E-01	 -3.19862E-01	 -9.59604E-01	    -1.029747%
   1	   4	  3.03893E+00	  1.19618E+01	  1.23219E+01	 -3.23195E-01	 -1.29278E+00	 -3.17606E-01	 -1.27045E+00	    -1.727279%
   1	   5	  3.03893E+00	  1.48395E+01	  1.51237E+01	 -3.23195E-01	 -1.61598E+00	 -3.14800E-01	 -1.57405E+00	    -2.594868%
   1	   6	  3.03893E+00	  1.76427E+01	  1.78756E+01	 -3.23195E-01	 -1.93917E+00	 -3.11515E-01	 -1.86916E+00	    -3.610768%
   1	   7	  3.03893E+00	  2.03613E+01	  2.05578E+01	 -3.23195E-01	 -2.26237E+00	 -3.07834E-01	 -2.15492E+00	    -4.749301%
   1	   8	  3.03893E+00	  2.29875E+01	  2.31574E+01	 -3.23195E-01	 -2.58557E+00	 -3.03849E-01	 -2.43091E+00	    -5.981691%
   1	   9	  3.03893E+00	  2.55154E+01	  2.56655E+01	 -3.23195E-01	 -2.90876E+00	 -2.99662E-01	 -2.69709E+00	    -7.276930%
   1	  10	  3.03893E+00	  2.79413E+01	  2.80767E+01	 -3.23195E-01	 -3.23196E+00	 -2.95377E-01	 -2.95393E+00	    -8.602359%
   1	  11	  3.03893E+00	  3.02629E+01	  3.03876E+01	 -3.23195E-01	 -3.55515E+00	 -2.91107E-01	 -3.20236E+00	    -9.923442%
   1	  12	  3.03893E+00	  3.24798E+01	  3.25970E+01	 -3.23195E-01	 -3.87835E+00	 -2.86975E-01	 -3.44391E+00	   -11.201554%
   2	 -12	  6.06086E+00	 -3.25202E+01	  3.29046E+01	 -6.46390E-01	  3.87835E+00	 -5.72980E-01	  3.43767E+00	   -11.362484%
   2	 -11	  6.06086E+00	 -3.03053E+01	  3.07348E+01	 -6.46390E-01	  3.55515E+00	 -5.81078E-01	  3.19574E+00	   -10.109448%
   2	 -10	  6.06086E+00	 -2.79857E+01	  2.84708E+01	 -6.46390E-01	  3.23196E+00	 -5.89471E-01	  2.94719E+00	    -8.810761%
   2	  -9	  6.06086E+00	 -2.55618E+01	  2.61158E+01	 -6.46390E-01	  2.90876E+00	 -5.97904E-01	  2.69043E+00	    -7.505808%
   2	  -8	  6.06086E+00	 -2.30357E+01	  2.36763E+01	 -6.46390E-01	  2.58557E+00	 -6.06153E-01	  2.42450E+00	    -6.229222%
   2	  -7	  6.06086E+00	 -2.04113E+01	  2.11622E+01	 -6.46390E-01	  2.26237E+00	 -6.14009E-01	  2.14894E+00	    -5.013514%
   2	  -6	  6.06086E+00	 -1.76943E+01	  1.85893E+01	 -6.46390E-01	  1.93917E+00	 -6.21271E-01	  1.86374E+00	    -3.889473%
   2	  -5	  6.06086E+00	 -1.48927E+01	  1.59824E+01	 -6.46390E-01	  1.61598E+00	 -6.27756E-01	  1.56934E+00	    -2.885669%
   2	  -4	  6.06086E+00	 -1.20163E+01	  1.33819E+01	 -6.46390E-01	  1.29278E+00	 -6.33299E-01	  1.26656E+00	    -2.027634%
   2	  -3	  6.06086E+00	 -9.07711E+00	  1.08600E+01	 -6.46390E-01	  9.69587E-01	 -6.37759E-01	  9.56615E-01	    -1.337047%
   2	  -2	  6.06086E+00	 -6.08901E+00	  8.55983E+00	 -6.46390E-01	  6.46391E-01	 -6.41025E-01	  6.41011E-01	    -0.831100%
   2	  -1	  6.06086E+00	 -3.06731E+00	  6.78278E+00	 -6.46390E-01	  3.23196E-01	 -6.43018E-01	  3.21500E-01	    -0.522158%
   2	   0	  6.06086E+00	 -2.84622E-02	  6.06109E+00	 -6.46390E-01	  0.00000E+00	 -6.43690E-01	 -7.11587E-06	    -0.417692%
   2	   1	  6.06086E+00	  3.01055E+00	  6.75768E+00	 -6.46390E-01	 -3.23196E-01	 -6.43024E-01	 -3.21521E-01	    -0.520258%
   2	   2	  6.06086E+00	  6.03272E+00	  8.52046E+00	 -6.46390E-01	 -6.46391E-01	 -6.41036E-01	 -6.41050E-01	    -0.827334%
   2	   3	  6.06086E+00	  9.02159E+00	  1.08143E+01	 -6.46390E-01	 -9.69587E-01	 -6.37774E-01	 -9.56683E-01	    -1.331491%
   2	   4	  6.06086E+00	  1.19618E+01	  1.33336E+01	 -6.46390E-01	 -1.29278E+00	 -6.33317E-01	 -1.26667E+00	    -2.020418%
   2	   5	  6.06086E+00	  1.48395E+01	  1.59335E+01	 -6.46390E-01	 -1.61598E+00	 -6.27777E-01	 -1.56949E+00	    -2.876991%
   2	   6	  6.06086E+00	  1.76427E+01	  1.85408E+01	 -6.46390E-01	 -1.93917E+00	 -6.21293E-01	 -1.86395E+00	    -3.879607%
   2	   7	  6.06086E+00	  2.03613E+01	  2.11145E+01	 -6.46390E-01	 -2.26237E+00	 -6.14029E-01	 -2.14919E+00	    -5.002808%
   2	   8	  6.06086E+00	  2.29875E+01	  2.36299E+01	 -6.46390E-01	 -2.58557E+00	 -6.06171E-01	 -2.42480E+00	    -6.218094%
   2	   9	  6.06086E+00	  2.55154E+01	  2.60709E+01	 -6.46390E-01	 -2.90876E+00	 -5.97916E-01	 -2.69076E+00	    -7.494735%
   2	  10	  6.06086E+00	  2.79413E+01	  2.84275E+01	 -6.46390E-01	 -3.23196E+00	 -5.89475E-01	 -2.94754E+00	    -8.800276%
   2	  11	  6.06086E+00	  3.02629E+01	  3.06933E+01	 -6.46390E-01	 -3.55515E+00	 -5.81071E-01	 -3.19608E+00	   -10.100172%
   2	  12	  6.06086E+00	  3.24798E+01	  3.28648E+01	 -6.46390E-01	 -3.87835E+00	 -5.72957E-01	 -3.43796E+00	   -11.355257%
   3	 -12	  9.04935E+00	 -3.25202E+01	  3.33405E+01	 -9.69585E-01	  3.87835E+00	 -8.57059E-01	  3.42801E+00	   -11.611142%
   3	 -11	  9.04935E+00	 -3.03053E+01	  3.12308E+01	 -9.69585E-01	  3.55515E+00	 -8.68831E-01	  3.18552E+00	   -10.396798%
   3	 -10	  9.04935E+00	 -2.79857E+01	  2.90380E+01	 -9.69585E-01	  3.23196E+00	 -8.81079E-01	  2.93676E+00	    -9.133327%
   3	  -9	  9.04935E+00	 -2.55618E+01	  2.67683E+01	 -9.69585E-01	  2.90876E+00	 -8.93409E-01	  2.68008E+00	    -7.861286%
   3	  -8	  9.04935E+00	 -2.30357E+01	  2.44320E+01	 -9.69585E-01	  2.58557E+00	 -9.05485E-01	  2.41450E+00	    -6.615433%
   3	  -7	  9.04935E+00	 -2.04113E+01	  2.20448E+01	 -9.69585E-01	  2.26237E+00	 -9.16994E-01	  2.13955E+00	    -5.427997%
   3	  -6	  9.04935E+00	 -1.76943E+01	  1.96308E+01	 -9.69585E-01	  1.93917E+00	 -9.27641E-01	  1.85520E+00	    -4.329335%
   3	  -5	  9.04935E+00	 -1.48927E+01	  1.72265E+01	 -9.69585E-01	  1.61598E+00	 -9.37155E-01	  1.56187E+00	    -3.347573%
   3	  -4	  9.04935E+00	 -1.20163E+01	  1.48898E+01	 -9.69585E-01	  1.29278E+00	 -9.45291E-01	  1.26034E+00	    -2.507874%
   3	  -3	  9.04935E+00	 -9.07711E+00	  1.27141E+01	 -9.69585E-01	  9.69587E-01	 -9.51842E-01	  9.51810E-01	    -1.831668%
   3	  -2	  9.04935E+00	 -6.08901E+00	  1.08524E+01	 -9.69585E-01	  6.46391E-01	 -9.56642E-01	  6.37738E-01	    -1.336024%
   3	  -1	  9.04935E+00	 -3.06731E+00	  9.53953E+00	 -9.69585E-01	  3.23196E-01	 -9.59572E-01	  3.19839E-01	    -1.033287%
   3	   0	  9.04935E+00	 -2.84622E-02	  9.04994E+00	 -9.69585E-01	  0.00000E+00	 -9.60559E-01	 -1.60206E-05	    -0.930914%
   3	   1	  9.04935E+00	  3.01055E+00	  9.52202E+00	 -9.69585E-01	 -3.23196E-01	 -9.59579E-01	 -3.19877E-01	    -1.031416%
   3	   2	  9.04935E+00	  6.03272E+00	  1.08220E+01	 -9.69585E-01	 -6.46391E-01	 -9.56657E-01	 -6.37794E-01	    -1.332320%
   3	   3	  9.04935E+00	  9.02159E+00	  1.26757E+01	 -9.69585E-01	 -9.69587E-01	 -9.51863E-01	 -9.51895E-01	    -1.826213%
   3	   4	  9.04935E+00	  1.19618E+01	  1.48473E+01	 -9.69585E-01	 -1.29278E+00	 -9.45317E-01	 -1.26047E+00	    -2.500807%
   3	   5	  9.04935E+00	  1.48395E+01	  1.71820E+01	 -9.69585E-01	 -1.61598E+00	 -9.37185E-01	 -1.56203E+00	    -3.339098%
   3	   6	  9.04935E+00	  1.76427E+01	  1.95855E+01	 -9.69585E-01	 -1.93917E+00	 -9.27672E-01	 -1.85542E+00	    -4.319729%
   3	   7	  9.04935E+00	  2.03613E+01	  2.19998E+01	 -9.69585E-01	 -2.26237E+00	 -9.17022E-01	 -2.13982E+00	    -5.417610%
   3	   8	  9.04935E+00	  2.29875E+01	  2.43877E+01	 -9.69585E-01	 -2.58557E+00	 -9.05508E-01	 -2.41481E+00	    -6.604681%
   3	   9	  9.04935E+00	  2.55154E+01	  2.67251E+01	 -9.69585E-01	 -2.90876E+00	 -8.93424E-01	 -2.68042E+00	    -7.850642%
   3	  10	  9.04935E+00	  2.79413E+01	  2.89962E+01	 -9.69585E-01	 -3.23196E+00	 -8.81081E-01	 -2.93711E+00	    -9.123325%
   3	  11	  9.04935E+00	  3.02629E+01	  3.11905E+01	 -9.69585E-01	 -3.55515E+00	 -8.68815E-01	 -3.18585E+00	   -10.388076%
   3	  12	  9.04935E+00	  3.24798E+01	  3.33018E+01	 -9.69585E-01	 -3.87835E+00	 -8.57018E-01	 -3.42829E+00	   -11.604597%
   4	 -12	  1.19890E+01	 -3.25202E+01	  3.39321E+01	 -1.29278E+00	  3.87835E+00	 -1.13843E+00	  3.41507E+00	   -11.944601%
   4	 -11	  1.19890E+01	 -3.03053E+01	  3.19013E+01	 -1.29278E+00	  3.55515E+00	 -1.15342E+00	  3.17170E+00	   -10.785110%
   4	 -10	  1.19890E+01	 -2.79857E+01	  2.98009E+01	 -1.29278E+00	  3.23196E+00	 -1.16912E+00	  2.92261E+00	    -9.570728%
   4	  -9	  1.19890E+01	 -2.55618E+01	  2.76403E+01	 -1.29278E+00	  2.90876E+00	 -1.18497E+00	  2.66602E+00	    -8.344217%
   4	  -8	  1.19890E+01	 -2.30357E+01	  2.54338E+01	 -1.29278E+00	  2.58557E+00	 -1.20052E+00	  2.40091E+00	    -7.140747%
   4	  -7	  1.19890E+01	 -2.04113E+01	  2.32022E+01	 -1.29278E+00	  2.26237E+00	 -1.21536E+00	  2.12677E+00	    -5.992278%
   4	  -6	  1.19890E+01	 -1.76943E+01	  2.09760E+01	 -1.29278E+00	  1.93917E+00	 -1.22911E+00	  1.84357E+00	    -4.928633%
   4	  -5	  1.19890E+01	 -1.48927E+01	  1.87997E+01	 -1.29278E+00	  1.61598E+00	 -1.24140E+00	  1.55168E+00	    -3.977354%
   4	  -4	  1.19890E+01	 -1.20163E+01	  1.67379E+01	 -1.29278E+00	  1.29278E+00	 -1.25192E+00	  1.25186E+00	    -3.163098%
   4	  -3	  1.19890E+01	 -9.07711E+00	  1.48845E+01	 -1.29278E+00	  9.69587E-01	 -1.26039E+00	  9.45250E-01	    -2.506921%
   4	  -2	  1.19890E+01	 -6.08901E+00	  1.33698E+01	 -1.29278E+00	  6.46391E-01	 -1.26661E+00	  6.33268E-01	    -2.025680%
   4	  -1	  1.19890E+01	 -3.06731E+00	  1.23549E+01	 -1.29278E+00	  3.23196E-01	 -1.27040E+00	  3.17570E-01	    -1.731620%
   4	   0	  1.19890E+01	 -2.84622E-02	  1.19903E+01	 -1.29278E+00	  0.00000E+00	 -1.27168E+00	 -2.84587E-05	    -1.632160%
   4	   1	  1.19890E+01	  3.01055E+00	  1.23417E+01	 -1.29278E+00	 -3.23196E-01	 -1.27041E+00	 -3.17633E-01	    -1.729795%
   4	   2	  1.19890E+01	  6.03272E+00	  1.33457E+01	 -1.29278E+00	 -6.46391E-01	 -1.26662E+00	 -6.33348E-01	    -2.022072%
   4	   3	  1.19890E+01	  9.02159E+00	  1.48526E+01	 -1.29278E+00	 -9.69587E-01	 -1.26042E+00	 -9.45358E-01	    -2.501621%
   4	   4	  1.19890E+01	  1.19618E+01	  1.67010E+01	 -1.29278E+00	 -1.29278E+00	 -1.25195E+00	 -1.25201E+00	    -3.156252%
   4	   5	  1.19890E+01	  1.48395E+01	  1.87598E+01	 -1.29278E+00	 -1.61598E+00	 -1.24143E+00	 -1.55186E+00	    -3.969175%
   4	   6	  1.19890E+01	  1.76427E+01	  2.09347E+01	 -1.29278E+00	 -1.93917E+00	 -1.22914E+00	 -1.84380E+00	    -4.919401%
   4	   7	  1.19890E+01	  2.03613E+01	  2.31603E+01	 -1.29278E+00	 -2.26237E+00	 -1.21540E+00	 -2.12705E+00	    -5.982345%
   4	   8	  1.19890E+01	  2.29875E+01	  2.53921E+01	 -1.29278E+00	 -2.58557E+00	 -1.20055E+00	 -2.40123E+00	    -7.130525%
   4	   9	  1.19890E+01	  2.55154E+01	  2.75994E+01	 -1.29278E+00	 -2.90876E+00	 -1.18498E+00	 -2.66636E+00	    -8.334176%
   4	  10	  1.19890E+01	  2.79413E+01	  2.97609E+01	 -1.29278E+00	 -3.23196E+00	 -1.16911E+00	 -2.92296E+00	    -9.561407%
   4	  11	  1.19890E+01	  3.02629E+01	  3.18626E+01	 -1.29278E+00	 -3.55515E+00	 -1.15339E+00	 -3.17203E+00	   -10.777180%
   4	  12	  1.19890E+01	  3.24798E+01	  3.38948E+01	 -1.29278E+00	 -3.87835E+00	 -1.13837E+00	 -3.41533E+00	   -11.939065%
   5	 -12	  1.48661E+01	 -3.25202E+01	  3.46627E+01	 -1.61597E+00	  3.87835E+00	 -1.41653E+00	  3.39944E+00	   -12.347239%
   5	 -11	  1.48661E+01	 -3.03053E+01	  3.27252E+01	 -1.61597E+00	  3.55515E+00	 -1.43409E+00	  3.15479E+00	   -11.260275%
   5	 -10	  1.48661E+01	 -2.79857E+01	  3.07329E+01	 -1.61597E+00	  3.23196E+00	 -1.45270E+00	  2.90520E+00	   -10.108989%
   5	  -9	  1.48661E+01	 -2.55618E+01	  2.86978E+01	 -1.61597E+00	  2.90876E+00	 -1.47158E+00	  2.64867E+00	    -8.940251%
   5	  -8	  1.48661E+01	 -2.30357E+01	  2.66374E+01	 -1.61597E+00	  2.58557E+00	 -1.49015E+00	  2.38410E+00	    -7.790256%
   5	  -7	  1.48661E+01	 -2.04113E+01	  2.45762E+01	 -1.61597E+00	  2.26237E+00	 -1.50791E+00	  2.11095E+00	    -6.690855%
   5	  -6	  1.48661E+01	 -1.76943E+01	  2.25482E+01	 -1.61597E+00	  1.93917E+00	 -1.52438E+00	  1.82915E+00	    -5.671322%
   5	  -5	  1.48661E+01	 -1.48927E+01	  2.06002E+01	 -1.61597E+00	  1.61598E+00	 -1.53912E+00	  1.53904E+00	    -4.758523%
   5	  -4	  1.48661E+01	 -1.20163E+01	  1.87957E+01	 -1.61597E+00	  1.29278E+00	 -1.55175E+00	  1.24133E+00	    -3.976482%
   5	  -3	  1.48661E+01	 -9.07711E+00	  1.72176E+01	 -1.61597E+00	  9.69587E-01	 -1.56194E+00	  9.37101E-01	    -3.345761%
   5	  -2	  1.48661E+01	 -6.08901E+00	  1.59677E+01	 -1.61597E+00	  6.46391E-01	 -1.56941E+00	  6.27711E-01	    -2.882885%
   5	  -1	  1.48661E+01	 -3.06731E+00	  1.51549E+01	 -1.61597E+00	  3.23196E-01	 -1.57397E+00	  3.14748E-01	    -2.599915%
   5	   0	  1.48661E+01	 -2.84622E-02	  1.48686E+01	 -1.61597E+00	  0.00000E+00	 -1.57551E+00	 -4.43103E-05	    -2.504181%
   5	   1	  1.48661E+01	  3.01055E+00	  1.51445E+01	 -1.61597E+00	 -3.23196E-01	 -1.57398E+00	 -3.14842E-01	    -2.598156%
   5	   2	  1.48661E+01	  6.03272E+00	  1.59482E+01	 -1.61597E+00	 -6.46391E-01	 -1.56943E+00	 -6.27822E-01	    -2.879414%
   5	   3	  1.48661E+01	  9.02159E+00	  1.71909E+01	 -1.61597E+00	 -9.69587E-01	 -1.56196E+00	 -9.37239E-01	    -3.340676%
   5	   4	  1.48661E+01	  1.19618E+01	  1.87638E+01	 -1.61597E+00	 -1.29278E+00	 -1.55179E+00	 -1.24150E+00	    -3.969939%
   5	   5	  1.48661E+01	  1.48395E+01	  2.05649E+01	 -1.61597E+00	 -1.61598E+00	 -1.53916E+00	 -1.53925E+00	    -4.750740%
   5	   6	  1.48661E+01	  1.76427E+01	  2.25108E+01	 -1.61597E+00	 -1.93917E+00	 -1.52442E+00	 -1.82941E+00	    -5.662585%
   5	   7	  1.48661E+01	  2.03613E+01	  2.45378E+01	 -1.61597E+00	 -2.26237E+00	 -1.50795E+00	 -2.11125E+00	    -6.681513%
   5	   8	  1.48661E+01	  2.29875E+01	  2.65988E+01	 -1.61597E+00	 -2.58557E+00	 -1.49018E+00	 -2.38443E+00	    -7.780718%
   5	   9	  1.48661E+01	  2.55154E+01	  2.86595E+01	 -1.61597E+00	 -2.90876E+00	 -1.47158E+00	 -2.64902E+00	    -8.930988%
   5	  10	  1.48661E+01	  2.79413E+01	  3.06952E+01	 -1.61597E+00	 -3.23196E+00	 -1.45268E+00	 -2.90555E+00	   -10.100556%
   5	  11	  1.48661E+01	  3.02629E+01	  3.26884E+01	 -1.61597E+00	 -3.55515E+00	 -1.43404E+00	 -3.15511E+00	   -11.253406%
   5	  12	  1.48661E+01	  3.24798E+01	  3.46270E+01	 -1.61597E+00	 -3.87835E+00	 -1.41643E+00	 -3.39967E+00	   -12.343117%
   6	 -12	  1.76685E+01	 -3.25202E+01	  3.55136E+01	 -1.93917E+00	  3.87835E+00	 -1.69112E+00	  3.38200E+00	   -12.796572%
   6	 -11	  1.76685E+01	 -3.03053E+01	  3.36796E+01	 -1.93917E+00	  3.55515E+00	 -1.71038E+00	  3.13547E+00	   -11.803533%
   6	 -10	  1.76685E+01	 -2.79857E+01	  3.18054E+01	 -1.93917E+00	  3.23196E+00	 -1.73118E+00	  2.88510E+00	   -10.730237%
   6	  -9	  1.76685E+01	 -2.55618E+01	  2.99051E+01	 -1.93917E+00	  2.90876E+00	 -1.75249E+00	  2.62855E+00	    -9.631373%
   6	  -8	  1.76685E+01	 -2.30357E+01	  2.79981E+01	 -1.93917E+00	  2.58557E+00	 -1.77354E+00	  2.36456E+00	    -8.545400%
   6	  -7	  1.76685E+01	 -2.04113E+01	  2.61109E+01	 -1.93917E+00	  2.26237E+00	 -1.79372E+00	  2.09253E+00	    -7.504489%
   6	  -6	  1.76685E+01	 -1.76943E+01	  2.42781E+01	 -1.93917E+00	  1.93917E+00	 -1.81246E+00	  1.81234E+00	    -6.537482%
   6	  -5	  1.76685E+01	 -1.48927E+01	  2.25451E+01	 -1.93917E+00	  1.61598E+00	 -1.82926E+00	  1.52428E+00	    -5.670550%
   6	  -4	  1.76685E+01	 -1.20163E+01	  2.09691E+01	 -1.93917E+00	  1.29278E+00	 -1.84367E+00	  1.22902E+00	    -4.927001%
   6	  -3	  1.76685E+01	 -9.07711E+00	  1.96195E+01	 -1.93917E+00	  9.69587E-01	 -1.85530E+00	  9.27570E-01	    -4.326787%
   6	  -2	  1.76685E+01	 -6.08901E+00	  1.85732E+01	 -1.93917E+00	  6.46391E-01	 -1.86383E+00	  6.21208E-01	    -3.885987%
   6	  -1	  1.76685E+01	 -3.06731E+00	  1.79053E+01	 -1.93917E+00	  3.23196E-01	 -1.86905E+00	  3.11444E-01	    -3.616379%
   6	   0	  1.76685E+01	 -2.84622E-02	  1.76726E+01	 -1.93917E+00	  0.00000E+00	 -1.87081E+00	 -6.33237E-05	    -3.525144%
   6	   1	  1.76685E+01	  3.01055E+00	  1.78968E+01	 -1.93917E+00	 -3.23196E-01	 -1.86906E+00	 -3.11576E-01	    -3.614709%
   6	   2	  1.76685E+01	  6.03272E+00	  1.85570E+01	 -1.93917E+00	 -6.46391E-01	 -1.86386E+00	 -6.21356E-01	    -3.882698%
   6	   3	  1.76685E+01	  9.02159E+00	  1.95968E+01	 -1.93917E+00	 -9.69587E-01	 -1.85533E+00	 -9.27743E-01	    -4.321984%
   6	   4	  1.76685E+01	  1.19618E+01	  2.09416E+01	 -1.93917E+00	 -1.29278E+00	 -1.84371E+00	 -1.22923E+00	    -4.920846%
   6	   5	  1.76685E+01	  1.48395E+01	  2.25139E+01	 -1.93917E+00	 -1.61598E+00	 -1.82930E+00	 -1.52452E+00	    -5.663269%
   6	   6	  1.76685E+01	  1.76427E+01	  2.42446E+01	 -1.93917E+00	 -1.93917E+00	 -1.81250E+00	 -1.81262E+00	    -6.529361%
   6	   7	  1.76685E+01	  2.03613E+01	  2.60759E+01	 -1.93917E+00	 -2.26237E+00	 -1.79374E+00	 -2.09284E+00	    -7.495877%
   6	   8	  1.76685E+01	  2.29875E+01	  2.79625E+01	 -1.93917E+00	 -2.58557E+00	 -1.77355E+00	 -2.36490E+00	    -8.536705%
   6	   9	  1.76685E+01	  2.55154E+01	  2.98694E+01	 -1.93917E+00	 -2.90876E+00	 -1.75248E+00	 -2.62890E+00	    -9.623072%
   6	  10	  1.76685E+01	  2.79413E+01	  3.17700E+01	 -1.93917E+00	 -3.23196E+00	 -1.73115E+00	 -2.88545E+00	   -10.722924%
   6	  11	  1.76685E+01	  3.02629E+01	  3.36448E+01	 -1.93917E+00	 -3.55515E+00	 -1.71029E+00	 -3.13576E+00	   -11.798054%
   6	  12	  1.76685E+01	  3.24798E+01	  3.54797E+01	 -1.93917E+00	 -3.87835E+00	 -1.69097E+00	 -3.38218E+00	   -12.794437%
   7	 -12	  2.03863E+01	 -3.25202E+01	  3.64650E+01	 -2.26236E+00	  3.87835E+00	 -1.96252E+00	  3.36407E+00	   -13.258525%
   7	 -11	  2.03863E+01	 -3.03053E+01	  3.47404E+01	 -2.26236E+00	  3.55515E+00	 -1.98217E+00	  3.11460E+00	   -12.389899%
   7	 -10	  2.03863E+01	 -2.79857E+01	  3.29894E+01	 -2.26236E+00	  3.23196E+00	 -2.00428E+00	  2.86304E+00	   -11.412249%
   7	  -9	  2.03863E+01	 -2.55618E+01	  3.12272E+01	 -2.26236E+00	  2.90876E+00	 -2.02727E+00	  2.60629E+00	   -10.395936%
   7	  -8	  2.03863E+01	 -2.30357E+01	  2.94741E+01	 -2.26236E+00	  2.58557E+00	 -2.05015E+00	  2.34285E+00	    -9.384255%
   7	  -7	  2.03863E+01	 -2.04113E+01	  2.77567E+01	 -2.26236E+00	  2.26237E+00	 -2.07217E+00	  2.07201E+00	    -8.410636%
   7	  -6	  2.03863E+01	 -1.76943E+01	  2.61084E+01	 -2.26236E+00	  1.93917E+00	 -2.09267E+00	  1.79358E+00	    -7.503838%
   7	  -5	  2.03863E+01	 -1.48927E+01	  2.45707E+01	 -2.26236E+00	  1.61598E+00	 -2.11109E+00	  1.50779E+00	    -6.689443%
   7	  -4	  2.03863E+01	 -1.20163E+01	  2.31932E+01	 -2.26236E+00	  1.29278E+00	 -2.12690E+00	  1.21526E+00	    -5.990027%
   7	  -3	  2.03863E+01	 -9.07711E+00	  2.20319E+01	 -2.26236E+00	  9.69587E-01	 -2.13967E+00	  9.16902E-01	    -5.424862%
   7	  -2	  2.03863E+01	 -6.08901E+00	  2.11452E+01	 -2.26236E+00	  6.46391E-01	 -2.14906E+00	  6.13924E-01	    -5.009484%
   7	  -1	  2.03863E+01	 -3.06731E+00	  2.05861E+01	 -2.26236E+00	  3.23196E-01	 -2.15479E+00	  3.07741E-01	    -4.755293%
   7	   0	  2.03863E+01	 -2.84622E-02	  2.03927E+01	 -2.26236E+00	  0.00000E+00	 -2.15673E+00	 -8.50893E-05	    -4.669257%
   7	   1	  2.03863E+01	  3.01055E+00	  2.05790E+01	 -2.26236E+00	 -3.23196E-01	 -2.15481E+00	 -3.07916E-01	    -4.753736%
